"id","System","age","sex","occupation","income","region","Taxi_frequency","Taxi_aim","RS_experience","Price","Safety","Dispatch","License","Service","Time","choice"
"242","Android ","40s","Female","Full-time housewife (husband)","Prefer not to answer","Population of 500K or more","Several times a year","Shopping","No","¥1200","3%","Phone","Yes","No","10 min",0
"244","Android ","60s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 100K or more and less than 500K","Several times a year","Other","No","¥1500","1%","Phone","Yes","No","10 min",0
"249","Macintosh","30s","Male","Public servant","¥8M or more and less than ¥9M","Population of 500K or more","Several times a year","Moving for work","No","¥1200","1%","App","No","No","7 min",0
"250","iPhone","30s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of 500K or more","Several times a month","Moving for work","No","¥1500","1%","Phone","Yes","No","7 min",0
"253","Windows ","60s","Male","Unemployed (including after retirement)","Prefer not to answer","Population of Less than 100K","Several times a year","Leisure","No","¥1500","3%","Phone","Yes","No","7 min",0
"256","Android ","50s","Female","Full-time housewife (husband)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","Phone","No","No","7 min",0
"257","Windows ","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Several times a month","Moving for work","No","¥1200","3%","Phone","Yes","No","10 min",0
"261","Android ","20s","Female","Unemployed (including after retirement)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","Phone","No","Yes","10 min",0
"262","Windows ","70s","Male","Unemployed (including after retirement)","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","Yes","No","10 min",1
"264","iPhone","30s","Female","Unemployed (including after retirement)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","Phone","No","Yes","10 min",0
"265","Android ","40s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","App","Yes","No","7 min",1
"267","Android ","60s","Male","Full-time housewife (husband)","¥2M or more and less than ¥3M","Population of Less than 100K","Several times a year","Leisure","No","¥1200","3%","Phone","No","Yes","7 min",0
"268","iPhone","50s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of Less than 100K","Several times a year","Moving for work","No","¥1200","1%","Phone","Yes","Yes","7 min",1
"270","iPhone","40s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","App","Yes","No","10 min",0
"271","Android ","60s","Female","Full-time housewife (husband)","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","No","No","7 min",0
"274","Windows ","50s","Male","Part-time job","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","Phone","Yes","Yes","7 min",1
"276","Windows ","60s","Female","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","Phone","No","No","7 min",0
"277","Android ","40s","Female","Part-time job","Less than ¥1M","Prefer not to answer","Do not use","Do not use","No","¥1200","3%","App","Yes","Yes","7 min",0
"278","Android ","40s","Female","Unemployed (including after retirement)","Less than ¥1M","Prefer not to answer","Do not use","Do not use","No","¥1500","3%","Phone","No","Yes","10 min",0
"283","Android ","40s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 100K or more and less than 500K","Several times a year","Other","No","¥1500","1%","App","No","No","10 min",0
"284","Android ","40s","Female","Part-time job","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","Phone","No","Yes","10 min",0
"285","Android ","50s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1200","3%","Phone","Yes","Yes","10 min",0
"286","Android ","40s","Female","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","Yes","No","7 min",1
"287","Windows ","50s","Male","Public servant","¥6M or more and less than ¥7M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","Phone","Yes","Yes","7 min",0
"288","Android ","70s","Female","Full-time housewife (husband)","¥3M or more and less than ¥4M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","App","Yes","No","7 min",1
"290","iPhone","20s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","Phone","No","No","7 min",1
"292","Windows ","60s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","App","No","Yes","7 min",1
"294","Android ","50s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","App","No","Yes","10 min",1
"298","Android ","40s","Female","Part-time job","Less than ¥1M","Population of 500K or more","About once a week","Leisure","No","¥1200","3%","App","Yes","No","10 min",0
"300","Android ","60s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 500K or more","Several times a year","Other","No","¥1500","3%","App","Yes","Yes","7 min",1
"303","Windows ","40s","Male","Self-employed","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Several times a month","Shopping","No","¥1200","1%","App","No","No","7 min",1
"304","Windows ","50s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 500K or more","Several times a year","Other","No","¥1200","1%","App","No","Yes","10 min",1
"307","iPhone","50s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of Less than 100K","Several times a year","Other","No","¥1200","3%","Phone","Yes","No","7 min",1
"308","iPhone","40s","Male","Full-time employee (mainly private companies)","Less than ¥1M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1500","1%","Phone","Yes","Yes","10 min",0
"316","Android ","40s","Female","Part-time job","Less than ¥1M","Population of 500K or more","Several times a year","Visit to hospital","No","¥1500","1%","App","Yes","Yes","10 min",0
"318","iPhone","50s","Female","Self-employed","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","Phone","No","No","7 min",1
"322","Android ","40s","Male","Public servant","¥6M or more and less than ¥7M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","App","Yes","Yes","7 min",1
"326","Windows ","40s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Several times a year","Leisure","No","¥1500","1%","Phone","No","No","7 min",0
"331","Windows ","60s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","Phone","Yes","No","10 min",1
"332","Android ","20s","Male","Part-time job","Prefer not to answer","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","App","No","No","7 min",0
"333","Windows ","40s","Male","Part-time job","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Several times a year","Commuting","No","¥1500","1%","Phone","No","No","10 min",0
"335","Android ","50s","Male","Full-time employee (mainly private companies)","¥7M or more and less than ¥8M","Population of 500K or more","Several times a month","Moving for work","No","¥1200","1%","Phone","Yes","Yes","10 min",1
"336","Windows ","50s","Male","Unemployed (including after retirement)","¥1M or more and less than ¥2M","Population of 500K or more","Several times a year","Other","No","¥1200","3%","Phone","Yes","No","10 min",0
"337","Windows ","30s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of Less than 100K","Several times a year","Visit to hospital","No","¥1500","3%","Phone","No","Yes","7 min",0
"338","Android ","50s","Female","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","Phone","Yes","Yes","7 min",1
"340","Android ","70s","Female","Full-time housewife (husband)","¥1M or more and less than ¥2M","Population of Less than 100K","Several times a year","Leisure","No","¥1500","3%","App","No","Yes","10 min",0
"341","iPhone","40s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 500K or more","Several times a year","Leisure","No","¥1200","3%","App","No","Yes","10 min",0
"342","iPhone","50s","Male","Full-time employee (mainly private companies)","¥8M or more and less than ¥9M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","App","Yes","No","10 min",0
"343","iPhone","40s","Female","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","No","No","7 min",1
"344","Android ","60s","Female","Full-time housewife (husband)","Prefer not to answer","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","App","Yes","No","10 min",1
"345","Android ","60s","Male","Full-time housewife (husband)","¥2M or more and less than ¥3M","Population of Less than 100K","Several times a year","Leisure","No","¥1200","3%","App","Yes","No","7 min",0
"348","iPhone","30s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1200","3%","App","No","Yes","10 min",1
"349","Android ","60s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","Phone","No","Yes","10 min",0
"352","Macintosh","50s","Male","Unemployed (including after retirement)","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","Yes","Yes","7 min",1
