"id","System","age","sex","occupation","income","region","Taxi_frequency","Taxi_aim","RS_experience","Price","Safety","Dispatch","License","Service","Time","choice"
"563","iPhone","60s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1500","3%","Phone","Yes","No","7 min",0
"564","Android ","30s","Female","Part-time job","¥1M or more and less than ¥2M","Population of 500K or more","Several times a year","Other","No","¥1500","3%","Phone","No","No","10 min",0
"565","Android ","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of Less than 100K","Several times a year","Moving for work","No","¥1500","3%","App","No","No","7 min",1
"567","Android ","30s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","Phone","No","Yes","10 min",0
"569","Android ","40s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","Yes","No","7 min",1
"570","iPhone","30s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","Yes","Yes","7 min",1
"571","Android ","40s","Male","Temporary staff","¥5M or more and less than ¥6M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","App","No","Yes","7 min",1
"572","Android ","40s","Female","Self-employed","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","Phone","No","No","7 min",0
"573","Windows ","50s","Male","Unemployed (including after retirement)","¥2M or more and less than ¥3M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","App","Yes","Yes","10 min",1
"575","Android ","50s","Female","Part-time job","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","Phone","Yes","Yes","10 min",0
"576","Windows ","40s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 100K or more and less than 500K","Several times a year","Shopping","No","¥1500","1%","Phone","No","No","10 min",0
"579","Android ","40s","Male","Self-employed","¥6M or more and less than ¥7M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","App","No","No","7 min",1
"580","iPhone","30s","Female","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of Less than 100K","Several times a year","Leisure","No","¥1200","3%","Phone","Yes","Yes","7 min",1
"582","Windows ","60s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of Less than 100K","Several times a year","Other","No","¥1200","1%","App","No","No","7 min",0
"583","Android ","30s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","Phone","Yes","No","7 min",1
"585","Android ","40s","Female","Part-time job","Less than ¥1M","Population of 500K or more","Several times a year","Leisure","No","¥1200","1%","Phone","Yes","Yes","7 min",1
"590","Android ","40s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Several times a week","Visit to hospital","Yes","¥1200","3%","App","Yes","No","10 min",0
"594","iPad","30s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","Phone","No","Yes","7 min",0
"595","iPhone","50s","Female","Part-time job","Prefer not to answer","Prefer not to answer","Do not use","Do not use","No","¥1500","3%","App","No","No","7 min",0
"596","iPhone","20s","Female","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 500K or more","Several times a month","Leisure","Yes","¥1500","3%","Phone","No","No","10 min",0
"597","Android ","30s","Female","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","Phone","No","No","7 min",0
"598","iPhone","30s","Female","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","Phone","No","No","7 min",0
"601","Windows ","60s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","Phone","No","No","7 min",0
"602","iPhone","30s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 500K or more","Several times a year","Leisure","No","¥1200","1%","App","Yes","No","7 min",1
"603","Android ","60s","Female","Full-time employee (mainly private companies)","¥7M or more and less than ¥8M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1500","3%","Phone","Yes","Yes","7 min",0
"604","Macintosh","50s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 500K or more","Several times a year","Other","No","¥1500","3%","Phone","Yes","No","7 min",1
"606","Android ","50s","Male","Full-time employee (mainly private companies)","¥1M or more and less than ¥2M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","App","No","No","7 min",0
"608","Windows ","30s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 500K or more","Several times a year","Moving for work","No","¥1200","3%","App","Yes","Yes","10 min",0
"612","iPhone","50s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 500K or more","Several times a month","Leisure","No","¥1200","3%","Phone","Yes","No","7 min",0
"615","Windows ","20s","Female","Full-time employee (mainly private companies)","Prefer not to answer","Prefer not to answer","Do not use","Do not use","No","¥1200","3%","App","Yes","Yes","10 min",1
"616","iPhone","30s","Male","Full-time employee (mainly private companies)","¥9M or more and less than ¥10M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","Phone","Yes","Yes","10 min",1
"624","Android ","50s","Male","Unemployed (including after retirement)","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1500","3%","App","No","No","10 min",0
"625","Android ","40s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","App","Yes","No","7 min",1
"634","Android ","40s","Male","Agriculture, forestry and fisheries","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","App","Yes","Yes","7 min",1
"635","Android ","60s","Male","Unemployed (including after retirement)","¥2M or more and less than ¥3M","Population of 500K or more","Several times a year","Leisure","No","¥1500","1%","Phone","No","Yes","10 min",0
"636","Android ","40s","Female","Unemployed (including after retirement)","Prefer not to answer","Prefer not to answer","Do not use","Do not use","No","¥1200","1%","App","Yes","Yes","7 min",1
"638","Android ","50s","Male","Full-time employee (mainly private companies)","¥8M or more and less than ¥9M","Population of Less than 100K","Several times a year","Leisure","No","¥1200","1%","App","Yes","Yes","10 min",1
"639","iPhone","40s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","App","Yes","Yes","10 min",0
"640","Windows ","40s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","Phone","Yes","Yes","10 min",1
"642","Android ","30s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1500","3%","Phone","No","Yes","7 min",0
"645","Android ","Prefer not to answer","Female","Full-time housewife (husband)","¥1M or more and less than ¥2M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","Phone","No","Yes","7 min",1
"646","iPhone","30s","Female","Full-time employee (mainly private companies)","¥1M or more and less than ¥2M","Prefer not to answer","Do not use","Do not use","No","¥1200","3%","App","Yes","Yes","10 min",0
"647","iPhone","40s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","Phone","Yes","Yes","10 min",0
"652","iPhone","30s","Female","Full-time housewife (husband)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","Phone","Yes","Yes","7 min",1
"654","Android ","30s","Male","Self-employed","Prefer not to answer","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","App","Yes","No","10 min",0
"655","Windows ","40s","Female","Unemployed (including after retirement)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","Yes","Yes","10 min",0
"659","Linux","40s","Female","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 500K or more","Several times a month","Moving for work","No","¥1500","1%","Phone","No","Yes","7 min",1
"661","iPhone","40s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","No","No","7 min",1
"667","Android ","50s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of Less than 100K","Several times a year","Moving for work","No","¥1500","3%","App","Yes","No","10 min",0
"668","Windows ","40s","Male","Part-time job","Less than ¥1M","Population of 500K or more","Several times a year","Shopping","No","¥1200","3%","Phone","Yes","Yes","10 min",1
"669","iPhone","30s","Female","Full-time employee (mainly private companies)","¥1M or more and less than ¥2M","Prefer not to answer","Do not use","Do not use","No","¥1500","3%","Phone","Yes","No","10 min",0
"672","Windows ","20s","Male","Self-employed","¥10M or more","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","Phone","No","Yes","10 min",0
